leaf,total,density,timepoints,species,plantedyear,plantedtype
0.14,0.719400653,267.5555556,2,wheat,2011,monoculture
0.148,0.619259562,267.5555556,2,wheat,2011,monoculture
0.211,0.940608163,476.4444444,2,wheat,2011,monoculture
0.135,0.703687251,476.4444444,2,wheat,2011,monoculture
0.155,0.718074184,476.4444444,2,wheat,2011,monoculture
0.103,0.520908859,476.4444444,2,wheat,2011,monoculture
0.13,0.698562332,476.4444444,2,wheat,2011,monoculture
0.151,0.909208157,476.4444444,2,wheat,2011,monoculture
0.225,0.996119658,476.4444444,2,wheat,2011,monoculture
0.173,0.872816561,476.4444444,2,wheat,2011,monoculture
0.057,0.21339497,476.4444444,2,wheat,2011,monoculture
0.128,0.63869596,476.4444444,2,wheat,2011,monoculture
0.241,0.588881347,597.3333333,2,wheat,2011,monoculture
0.249,1.077370492,597.3333333,2,wheat,2011,monoculture
0.109,0.501574661,597.3333333,2,wheat,2011,monoculture
0.177,0.603015094,597.3333333,2,wheat,2011,monoculture
0.145,0.531412561,597.3333333,2,wheat,2011,monoculture
0.144,0.700021406,597.3333333,2,wheat,2011,monoculture
0.141,0.535264367,597.3333333,2,wheat,2011,monoculture
0.155,0.626476582,597.3333333,2,wheat,2011,monoculture
0.182,0.67755388,597.3333333,2,wheat,2011,monoculture
0.214,0.872341602,597.3333333,2,wheat,2011,monoculture
0.195,0.680773478,79.11111111,2,wheat,2011,monoculture
0.275,0.919664538,79.11111111,2,wheat,2011,monoculture
0.265,0.907341993,79.11111111,2,wheat,2011,monoculture
0.22,0.706948799,79.11111111,2,wheat,2011,monoculture
0.107,0.41778606,79.11111111,2,wheat,2011,monoculture
0.496,1.034426058,60.44444444,2,wheat,2011,monoculture
0.202,0.838580089,60.44444444,2,wheat,2011,monoculture
0.247,0.931790574,60.44444444,2,wheat,2011,monoculture
0.182,0.842594575,60.44444444,2,wheat,2011,monoculture
0.103,0.542544383,60.44444444,2,wheat,2011,monoculture
0.232,1.136122789,127.5555556,2,wheat,2011,monoculture
0.237,0.889578711,127.5555556,2,wheat,2011,monoculture
0.191,0.921857346,127.5555556,2,wheat,2011,monoculture
0.151,0.608212743,127.5555556,2,wheat,2011,monoculture
0.081,0.407730252,127.5555556,2,wheat,2011,monoculture
0.172,0.749603781,165.3333333,2,wheat,2011,monoculture
0.121,0.51865816,165.3333333,2,wheat,2011,monoculture
0.167,0.775206594,165.3333333,2,wheat,2011,monoculture
0.158,0.573909573,165.3333333,2,wheat,2011,monoculture
0.152,0.56050215,165.3333333,2,wheat,2011,monoculture
0.278,1.074595467,165.3333333,2,wheat,2011,monoculture
0.196,0.872235005,165.3333333,2,wheat,2011,monoculture
0.085,0.842088207,165.3333333,2,wheat,2011,monoculture
0.16,0.759450883,165.3333333,2,wheat,2011,monoculture
0.156,0.940581516,165.3333333,2,wheat,2011,monoculture
0.169,0.713910265,258.6666667,2,wheat,2011,monoculture
0.202,0.900114959,258.6666667,2,wheat,2011,monoculture
0.211,1.079455844,258.6666667,2,wheat,2011,monoculture
0.23,1.094357031,258.6666667,2,wheat,2011,monoculture
0.167,0.831446938,258.6666667,2,wheat,2011,monoculture
0.258,1.028104155,258.6666667,2,wheat,2011,monoculture
0.193,1.045623856,258.6666667,2,wheat,2011,monoculture
0.201,0.798978714,258.6666667,2,wheat,2011,monoculture
0.135,0.805443164,258.6666667,2,wheat,2011,monoculture
0.157,0.85870918,258.6666667,2,wheat,2011,monoculture
0.2,0.916789487,443.5555556,2,wheat,2011,monoculture
0.122,0.639740239,443.5555556,2,wheat,2011,monoculture
0.142,0.702352765,443.5555556,2,wheat,2011,monoculture
0.176,0.973696869,443.5555556,2,wheat,2011,monoculture
0.154,0.656630109,443.5555556,2,wheat,2011,monoculture
0.223,1.093285749,443.5555556,2,wheat,2011,monoculture
0.162,0.501627639,443.5555556,2,wheat,2011,monoculture
0.109,0.634035945,443.5555556,2,wheat,2011,monoculture
0.195,0.937321643,443.5555556,2,wheat,2011,monoculture
0.168,0.879129188,443.5555556,2,wheat,2011,monoculture
0.176,0.84360455,656,2,wheat,2011,monoculture
0.19,0.643905656,656,2,wheat,2011,monoculture
0.158,0.659468005,656,2,wheat,2011,monoculture
0.172,0.99384462,656,2,wheat,2011,monoculture
0.103,0.506208742,656,2,wheat,2011,monoculture
0.203,0.715646916,656,2,wheat,2011,monoculture
0.252,0.884849731,656,2,wheat,2011,monoculture
0.145,0.746106898,656,2,wheat,2011,monoculture
0.181,0.835043764,656,2,wheat,2011,monoculture
0.135,0.675067821,656,2,wheat,2011,monoculture
0.286,1.486529892,138.6666667,3,wheat,2011,monoculture
0.347,1.676611977,138.6666667,3,wheat,2011,monoculture
0.215,0.959403769,138.6666667,3,wheat,2011,monoculture
0.272,1.184428924,138.6666667,3,wheat,2011,monoculture
0.395,1.371460955,138.6666667,3,wheat,2011,monoculture
0.17,0.859539774,119.1111111,3,wheat,2011,monoculture
0.231,1.084006976,119.1111111,3,wheat,2011,monoculture
0.194,1.234354527,119.1111111,3,wheat,2011,monoculture
0.122,0.829102653,119.1111111,3,wheat,2011,monoculture
0.372,1.71481778,119.1111111,3,wheat,2011,monoculture
0.153,0.880955302,256,3,wheat,2011,monoculture
0.178,0.921229116,256,3,wheat,2011,monoculture
0.268,1.407675348,256,3,wheat,2011,monoculture
0.105,0.972583748,256,3,wheat,2011,monoculture
0.292,1.287148941,256,3,wheat,2011,monoculture
0.245,0.954472193,170.6666667,3,wheat,2011,monoculture
0.095,0.525198254,170.6666667,3,wheat,2011,monoculture
0.131,0.456849104,170.6666667,3,wheat,2011,monoculture
0.22,0.831624323,170.6666667,3,wheat,2011,monoculture
0.202,0.983902426,170.6666667,3,wheat,2011,monoculture
0.126,0.656073014,170.6666667,3,wheat,2011,monoculture
0.334,1.316528924,170.6666667,3,wheat,2011,monoculture
0.28,0.869664399,170.6666667,3,wheat,2011,monoculture
0.214,0.759649559,170.6666667,3,wheat,2011,monoculture
0.213,0.883473907,170.6666667,3,wheat,2011,monoculture
0.251,1.480246692,282.6666667,3,wheat,2011,monoculture
0.27,1.481478819,282.6666667,3,wheat,2011,monoculture
0.298,0.976276733,282.6666667,3,wheat,2011,monoculture
0.362,1.278310254,282.6666667,3,wheat,2011,monoculture
0.276,1.612703779,282.6666667,3,wheat,2011,monoculture
0.221,1.039439384,282.6666667,3,wheat,2011,monoculture
0.282,0.925582484,282.6666667,3,wheat,2011,monoculture
0.17,0.876650471,282.6666667,3,wheat,2011,monoculture
0.212,1.072445503,282.6666667,3,wheat,2011,monoculture
0.242,0.976973688,282.6666667,3,wheat,2011,monoculture
0.145,0.909697893,416.8888889,3,wheat,2011,monoculture
0.132,0.8673598,416.8888889,3,wheat,2011,monoculture
0.129,0.838883706,416.8888889,3,wheat,2011,monoculture
0.183,0.834879108,416.8888889,3,wheat,2011,monoculture
0.134,0.8731351,416.8888889,3,wheat,2011,monoculture
0.132,1.163815273,416.8888889,3,wheat,2011,monoculture
0.226,0.950732507,416.8888889,3,wheat,2011,monoculture
0.188,0.809537522,416.8888889,3,wheat,2011,monoculture
0.132,0.906488721,416.8888889,3,wheat,2011,monoculture
0.082,0.710423777,416.8888889,3,wheat,2011,monoculture
0.118,0.849147962,442.6666667,3,wheat,2011,monoculture
0.142,0.677886636,442.6666667,3,wheat,2011,monoculture
0.107,0.599279378,442.6666667,3,wheat,2011,monoculture
0.103,0.585668785,442.6666667,3,wheat,2011,monoculture
0.194,1.052983249,442.6666667,3,wheat,2011,monoculture
0.153,1.049317045,442.6666667,3,wheat,2011,monoculture
0.22,1.042559416,442.6666667,3,wheat,2011,monoculture
0.085,0.547353428,442.6666667,3,wheat,2011,monoculture
0.153,0.703368707,442.6666667,3,wheat,2011,monoculture
0.102,0.74695677,442.6666667,3,wheat,2011,monoculture
0.258,1.518367316,108.4444444,3,wheat,2011,monoculture
0.315,1.218793183,108.4444444,3,wheat,2011,monoculture
0.312,1.435831771,108.4444444,3,wheat,2011,monoculture
0.213,1.16428351,108.4444444,3,wheat,2011,monoculture
0.397,1.655071412,108.4444444,3,wheat,2011,monoculture
0.284,1.072130636,146.6666667,3,wheat,2011,monoculture
0.23,1.209482343,146.6666667,3,wheat,2011,monoculture
0.247,0.912416428,146.6666667,3,wheat,2011,monoculture
0.237,1.142607778,146.6666667,3,wheat,2011,monoculture
0.267,1.406478023,146.6666667,3,wheat,2011,monoculture
0.301,1.481583461,221.3333333,3,wheat,2011,monoculture
0.204,1.225764822,221.3333333,3,wheat,2011,monoculture
0.226,1.387762121,221.3333333,3,wheat,2011,monoculture
0.228,0.921333962,221.3333333,3,wheat,2011,monoculture
0.403,1.348001819,221.3333333,3,wheat,2011,monoculture
0.125,0.888626602,423.1111111,3,wheat,2011,monoculture
0.136,0.913816324,423.1111111,3,wheat,2011,monoculture
0.112,0.657586829,423.1111111,3,wheat,2011,monoculture
0.082,0.501466105,423.1111111,3,wheat,2011,monoculture
0.266,1.652295099,423.1111111,3,wheat,2011,monoculture
0.316,1.612223844,423.1111111,3,wheat,2011,monoculture
0.267,1.187448284,423.1111111,3,wheat,2011,monoculture
0.118,0.746368642,423.1111111,3,wheat,2011,monoculture
0.067,0.393130888,423.1111111,3,wheat,2011,monoculture
0.05,0.521732456,423.1111111,3,wheat,2011,monoculture
0.193,1.097629891,420.4444444,3,wheat,2011,monoculture
0.246,1.19296954,420.4444444,3,wheat,2011,monoculture
0.127,0.546745275,420.4444444,3,wheat,2011,monoculture
0.076,0.615405082,420.4444444,3,wheat,2011,monoculture
0.248,1.607615089,420.4444444,3,wheat,2011,monoculture
0.121,0.602649865,420.4444444,3,wheat,2011,monoculture
0.083,0.380481429,420.4444444,3,wheat,2011,monoculture
0.105,0.708592758,420.4444444,3,wheat,2011,monoculture
0.149,0.862111347,420.4444444,3,wheat,2011,monoculture
0.111,0.548401704,420.4444444,3,wheat,2011,monoculture
0.139,0.641621925,553.7777778,3,wheat,2011,monoculture
0.057,0.543164566,553.7777778,3,wheat,2011,monoculture
0.1,0.60492515,553.7777778,3,wheat,2011,monoculture
0.198,0.744585513,553.7777778,3,wheat,2011,monoculture
0.075,0.642057636,553.7777778,3,wheat,2011,monoculture
0.097,0.534153704,553.7777778,3,wheat,2011,monoculture
0.2,0.535288904,553.7777778,3,wheat,2011,monoculture
0.233,0.913061989,553.7777778,3,wheat,2011,monoculture
0.117,1.205073026,553.7777778,3,wheat,2011,monoculture
0.049,0.250904205,553.7777778,3,wheat,2011,monoculture
0.266,1.103318453,600,3,wheat,2011,monoculture
0.21,0.799766244,600,3,wheat,2011,monoculture
0.131,0.680430038,600,3,wheat,2011,monoculture
0.064,0.50871884,600,3,wheat,2011,monoculture
0.078,0.191787749,600,3,wheat,2011,monoculture
0.113,0.515022501,600,3,wheat,2011,monoculture
0.168,0.824733028,600,3,wheat,2011,monoculture
0.156,0.432136695,600,3,wheat,2011,monoculture
0.338,0.980735024,600,3,wheat,2011,monoculture
0.308,0.991620204,600,3,wheat,2011,monoculture
0.237,0.928667587,104.8888889,3,wheat,2011,monoculture
0.263,1.434858133,104.8888889,3,wheat,2011,monoculture
0.302,1.062410079,104.8888889,3,wheat,2011,monoculture
0.204,0.915163785,104.8888889,3,wheat,2011,monoculture
0.294,1.071001927,104.8888889,3,wheat,2011,monoculture
0.184,0.715044057,118.2222222,3,wheat,2011,monoculture
0.209,0.929080546,118.2222222,3,wheat,2011,monoculture
0.232,0.88934126,118.2222222,3,wheat,2011,monoculture
0.368,1.371089901,118.2222222,3,wheat,2011,monoculture
0.291,1.463789046,118.2222222,3,wheat,2011,monoculture
0.168,0.723709551,226.6666667,3,wheat,2011,monoculture
0.087,0.467392204,226.6666667,3,wheat,2011,monoculture
0.213,0.737776838,226.6666667,3,wheat,2011,monoculture
0.172,0.708882697,226.6666667,3,wheat,2011,monoculture
0.127,0.765833126,226.6666667,3,wheat,2011,monoculture
0.27,1.060153612,309.3333333,3,wheat,2011,monoculture
0.274,0.893658865,309.3333333,3,wheat,2011,monoculture
0.339,1.35567349,309.3333333,3,wheat,2011,monoculture
0.098,0.437485146,309.3333333,3,wheat,2011,monoculture
0.311,1.227795531,309.3333333,3,wheat,2011,monoculture
0.333,1.60031274,309.3333333,3,wheat,2011,monoculture
0.235,0.810219361,309.3333333,3,wheat,2011,monoculture
0.151,0.55063274,309.3333333,3,wheat,2011,monoculture
0.149,0.862908346,309.3333333,3,wheat,2011,monoculture
0.128,0.746273398,309.3333333,3,wheat,2011,monoculture
0.233,1.274458789,513.7777778,3,wheat,2011,monoculture
0.279,1.011215098,513.7777778,3,wheat,2011,monoculture
0.154,0.586254803,513.7777778,3,wheat,2011,monoculture
0.16,0.888475615,513.7777778,3,wheat,2011,monoculture
0.246,0.765558522,513.7777778,3,wheat,2011,monoculture
0.128,0.657247378,513.7777778,3,wheat,2011,monoculture
0.263,0.981732503,513.7777778,3,wheat,2011,monoculture
0.157,0.771034123,513.7777778,3,wheat,2011,monoculture
0.251,1.143049043,513.7777778,3,wheat,2011,monoculture
0.25,0.995719508,513.7777778,3,wheat,2011,monoculture
0.238,0.953846976,456.8888889,3,wheat,2011,monoculture
0.175,0.801471062,456.8888889,3,wheat,2011,monoculture
0.187,1.18104667,456.8888889,3,wheat,2011,monoculture
0.175,0.878170844,456.8888889,3,wheat,2011,monoculture
